client_id,contact_duration,number_contacts,previous_campaign_contacts,previous_outcome,campaign_outcome,last_contact_date
730,410,2,0,1,0,2024-05-26
731,207,3,0,1,0,2024-05-27
732,239,2,0,1,0,2024-05-07
733,83,4,0,1,0,2024-05-17
734,160,3,0,1,0,2024-05-01
735,42,3,0,1,0,2024-05-07
736,55,2,0,1,0,2024-05-29
737,157,2,0,1,0,2024-05-24
738,303,3,0,1,0,2024-05-16
739,336,3,0,1,0,2024-05-29
740,233,2,0,1,0,2024-05-22
741,211,2,0,1,0,2024-05-07
742,88,5,0,1,0,2024-05-06
743,139,2,0,1,0,2024-05-29
744,329,3,0,1,0,2024-05-22
745,305,2,0,1,0,2024-05-28
746,206,2,0,1,0,2024-05-24
747,128,2,0,1,0,2024-05-20
748,122,3,0,1,0,2024-05-08
749,343,3,0,1,0,2024-05-04
750,126,2,0,1,0,2024-05-22
751,249,3,0,1,0,2024-05-10
752,59,3,0,1,0,2024-05-22
753,166,3,0,1,0,2024-05-21
754,190,3,0,1,0,2024-05-11
755,216,2,0,1,0,2024-05-27
756,51,3,0,1,0,2024-05-06
757,169,3,0,1,0,2024-05-15
758,148,3,0,1,0,2024-05-13
759,132,3,0,1,0,2024-05-30
760,117,3,0,1,0,2024-05-16
761,275,4,0,1,0,2024-05-27
762,124,2,0,1,0,2024-05-17
763,118,3,0,1,0,2024-05-07
764,479,2,0,1,0,2024-05-17
765,285,3,0,1,0,2024-05-21
766,322,2,0,1,0,2024-05-30
767,202,2,0,1,0,2024-05-02
768,162,2,0,1,0,2024-05-19
769,216,3,0,1,0,2024-05-29
770,195,2,0,1,0,2024-05-30
771,96,2,0,1,0,2024-05-27
772,149,2,0,1,0,2024-05-16
773,720,2,0,1,0,2024-05-19
774,92,2,0,1,0,2024-05-26
775,188,2,0,1,0,2024-05-21
776,70,2,0,1,0,2024-05-17
777,141,3,0,1,0,2024-05-07
778,395,2,0,1,0,2024-05-14
779,629,2,0,1,0,2024-05-14
780,261,3,0,1,0,2024-05-21
781,502,1,0,1,0,2024-05-23
782,446,1,0,1,0,2024-05-23
783,131,3,0,1,0,2024-05-17
784,198,3,0,1,0,2024-05-13
785,312,1,0,1,0,2024-05-28
786,275,6,0,1,0,2024-05-19
787,120,2,0,1,0,2024-05-10
788,333,4,0,1,0,2024-05-09
789,113,1,0,1,0,2024-05-25
790,150,1,0,1,0,2024-05-17
791,91,1,0,1,0,2024-05-21
792,296,1,0,1,0,2024-05-24
793,128,3,0,1,0,2024-05-02
794,298,1,0,1,0,2024-05-13
795,326,1,0,1,0,2024-05-19
796,292,1,0,1,0,2024-05-12
797,215,1,0,1,0,2024-05-09
798,97,1,0,1,0,2024-05-20
799,32,1,0,1,0,2024-05-14
800,162,1,0,1,0,2024-05-18
801,421,1,0,1,0,2024-05-07
802,268,1,0,1,0,2024-05-04
803,232,1,0,1,0,2024-05-26
804,152,3,0,1,0,2024-05-06
805,104,2,0,1,0,2024-05-22
806,852,1,0,1,0,2024-05-29
807,159,2,0,1,0,2024-05-25
808,416,2,0,1,0,2024-05-28
809,174,1,0,1,0,2024-05-31
810,139,1,0,1,0,2024-05-03
811,193,1,0,1,0,2024-05-22
812,294,1,0,1,0,2024-05-30
813,102,1,0,1,0,2024-05-17
814,124,1,0,1,0,2024-05-25
815,143,1,0,1,0,2024-05-13
816,231,1,0,1,0,2024-05-18
817,128,1,0,1,0,2024-05-03
818,74,1,0,1,0,2024-05-21
819,105,2,0,1,0,2024-05-21
820,992,1,0,1,1,2024-05-06
821,168,1,0,1,0,2024-05-19
822,250,1,0,1,0,2024-05-07
823,254,1,0,1,0,2024-05-21
824,149,1,0,1,0,2024-05-08
825,133,2,0,1,0,2024-05-30
826,374,1,0,1,0,2024-05-31
827,425,6,0,1,0,2024-05-28
828,207,1,0,1,0,2024-05-08
829,464,1,0,1,0,2024-05-31
830,439,1,0,1,0,2024-05-21
831,83,3,0,1,0,2024-05-17
832,732,2,0,1,1,2024-05-09
833,149,1,0,1,0,2024-05-14
834,142,1,0,1,0,2024-05-21
835,121,1,0,1,0,2024-05-16
836,359,1,0,1,0,2024-05-28
837,112,1,0,1,0,2024-05-31
838,274,4,0,1,0,2024-05-24
839,325,2,0,1,0,2024-05-21
840,1521,1,0,1,0,2024-05-10
841,216,1,0,1,0,2024-05-09
842,161,1,0,1,0,2024-05-26
843,122,2,0,1,0,2024-05-05
844,800,1,0,1,0,2024-05-14
845,615,1,0,1,0,2024-05-20
846,111,1,0,1,0,2024-05-01
847,359,1,0,1,0,2024-05-21
848,327,3,0,1,0,2024-05-02
849,236,1,0,1,0,2024-05-28
850,227,1,0,1,0,2024-05-23
851,109,1,0,1,0,2024-05-07
852,492,2,0,1,0,2024-05-16
853,298,1,0,1,0,2024-05-27
854,83,2,0,1,0,2024-05-02
855,241,2,0,1,0,2024-05-14
856,1138,1,0,1,1,2024-05-19
857,131,1,0,1,0,2024-05-14
858,123,1,0,1,0,2024-05-09
859,125,1,0,1,0,2024-05-03
860,295,2,0,1,0,2024-05-08
861,287,1,0,1,0,2024-05-31
862,109,1,0,1,0,2024-05-05
863,140,2,0,1,0,2024-05-10
864,52,1,0,1,0,2024-05-07
865,233,1,0,1,0,2024-05-17
866,254,1,0,1,0,2024-05-26
867,255,1,0,1,0,2024-05-11
868,126,1,0,1,0,2024-05-21
869,184,2,0,1,0,2024-05-09
870,591,1,0,1,1,2024-05-18
871,294,1,0,1,0,2024-05-07
872,285,1,0,1,0,2024-05-19
873,173,1,0,1,0,2024-05-28
874,336,1,0,1,0,2024-05-15
875,344,1,0,1,0,2024-05-02
876,786,1,0,1,1,2024-05-11
877,153,1,0,1,0,2024-05-07
878,99,2,0,1,0,2024-05-16
879,243,1,0,1,0,2024-05-17
880,260,1,0,1,0,2024-05-25
881,164,2,0,1,0,2024-05-19
882,255,2,0,1,0,2024-05-29
883,47,1,0,1,0,2024-05-07
884,110,2,0,1,0,2024-05-31
885,463,1,0,1,0,2024-05-27
886,192,1,0,1,0,2024-05-07
887,388,7,0,1,0,2024-05-15
888,221,1,0,1,0,2024-05-02
889,25,1,0,1,0,2024-05-08
890,256,6,0,1,0,2024-05-02
891,104,1,0,1,0,2024-05-05
892,283,2,0,1,0,2024-05-25
893,448,1,0,1,0,2024-05-10
894,127,1,0,1,0,2024-05-29
895,378,1,0,1,0,2024-05-04
896,67,1,0,1,0,2024-05-23
897,221,2,0,1,0,2024-05-23
898,150,1,0,1,0,2024-05-05
899,144,2,0,1,0,2024-05-23
900,296,2,0,1,0,2024-05-11
901,161,1,0,1,0,2024-05-25
902,401,2,0,1,0,2024-05-24
903,435,2,0,1,0,2024-05-16
904,388,1,0,1,0,2024-05-07
905,245,1,0,1,0,2024-05-08
906,143,1,0,1,0,2024-05-04
907,423,1,0,1,0,2024-05-16
908,231,1,0,1,0,2024-05-25
909,181,1,0,1,0,2024-05-21
910,107,1,0,1,0,2024-05-03
911,227,1,0,1,0,2024-05-14
912,69,1,0,1,0,2024-05-23
913,799,1,0,1,0,2024-05-28
914,109,1,0,1,0,2024-05-26
915,127,1,0,1,0,2024-05-29
916,45,1,0,1,0,2024-05-19
917,120,1,0,1,0,2024-05-22
918,68,3,0,1,0,2024-05-21
919,180,2,0,1,0,2024-05-06
920,112,3,0,1,0,2024-05-20
921,444,1,0,1,0,2024-05-07
922,246,2,0,1,0,2024-05-13
923,148,4,0,1,0,2024-05-16
924,223,3,0,1,0,2024-05-08
925,566,2,0,1,0,2024-05-23
926,274,2,0,1,0,2024-05-09
927,49,3,0,1,0,2024-05-20
928,97,2,0,1,0,2024-05-24
929,376,2,0,1,0,2024-05-29
930,421,2,0,1,0,2024-05-21
931,511,2,0,1,0,2024-05-08
932,121,2,0,1,0,2024-05-17
933,157,2,0,1,0,2024-05-10
934,101,1,0,1,0,2024-05-10
935,328,2,0,1,0,2024-05-11
936,19,1,0,1,0,2024-05-27
937,866,2,0,1,0,2024-05-03
938,229,3,0,1,0,2024-05-31
939,154,2,0,1,0,2024-05-02
940,56,1,0,1,0,2024-05-18
941,199,1,0,1,0,2024-05-16
942,117,1,0,1,0,2024-05-24
943,1581,2,0,1,0,2024-05-29
944,185,1,0,1,0,2024-05-26
945,202,1,0,1,0,2024-05-01
946,279,1,0,1,0,2024-05-06
947,180,5,0,1,0,2024-05-29
948,530,2,0,1,0,2024-05-12
949,129,5,0,1,0,2024-05-01
950,60,1,0,1,0,2024-05-06
951,432,1,0,1,0,2024-05-05
952,516,1,0,1,0,2024-05-10
953,617,1,0,1,0,2024-05-04
954,179,2,0,1,0,2024-05-01
955,125,2,0,1,0,2024-05-23
956,262,2,0,1,0,2024-05-03
957,396,2,0,1,0,2024-05-22
958,294,2,0,1,0,2024-05-14
959,171,2,0,1,0,2024-05-20
960,614,2,0,1,0,2024-05-12
961,118,3,0,1,0,2024-05-24
962,485,4,0,1,0,2024-05-31
963,406,2,0,1,0,2024-05-03
964,287,1,0,1,0,2024-05-10
965,216,2,0,1,0,2024-05-07
966,37,2,0,1,0,2024-05-24
967,650,1,0,1,0,2024-05-15
968,590,3,0,1,0,2024-05-03
969,55,1,0,1,0,2024-05-18
970,166,1,0,1,0,2024-05-26
971,371,2,0,1,0,2024-05-04
972,48,1,0,1,0,2024-05-07
973,72,1,0,1,0,2024-05-19
974,55,1,0,1,0,2024-05-01
975,92,1,0,1,0,2024-05-03
976,196,2,0,1,0,2024-05-05
977,96,1,0,1,0,2024-05-28
978,144,1,0,1,0,2024-05-28
979,474,1,0,1,0,2024-05-15
980,559,1,0,1,0,2024-05-30
981,1101,1,0,1,0,2024-05-01
982,229,3,0,1,0,2024-05-29
983,236,2,0,1,0,2024-05-31
984,164,1,0,1,0,2024-05-13
985,93,1,0,1,0,2024-05-07
986,123,1,0,1,0,2024-05-06
987,912,2,0,1,0,2024-05-12
988,209,2,0,1,0,2024-05-19
989,485,1,0,1,0,2024-05-14
990,206,2,0,1,0,2024-05-09
991,239,2,0,1,0,2024-05-23
992,311,1,0,1,0,2024-05-06
993,362,1,0,1,0,2024-05-05
994,274,1,0,1,0,2024-05-18
995,163,1,0,1,0,2024-05-12
996,345,1,0,1,0,2024-05-26
997,329,1,0,1,0,2024-05-02
998,68,1,0,1,0,2024-05-23
999,143,3,0,1,0,2024-05-18
1000,214,2,0,1,0,2024-05-24
1001,1062,1,0,1,0,2024-05-26
1002,258,3,0,1,0,2024-05-17
1003,253,2,0,1,0,2024-05-24
1004,106,1,0,1,0,2024-05-18
1005,688,2,0,1,0,2024-05-25
1006,103,3,0,1,0,2024-05-27
1007,349,2,0,1,0,2024-05-13
1008,170,1,0,1,0,2024-05-17
1009,78,5,0,1,0,2024-05-14
1010,194,1,0,1,0,2024-05-28
1011,126,1,0,1,0,2024-05-01
1012,224,5,0,1,0,2024-05-20
1013,98,1,0,1,0,2024-05-07
1014,252,5,0,1,0,2024-05-27
1015,607,1,0,1,0,2024-05-21
1016,331,1,0,1,0,2024-05-07
1017,398,1,0,1,0,2024-05-11
1018,103,2,0,1,0,2024-05-05
1019,241,2,0,1,0,2024-05-04
1020,803,1,0,1,0,2024-05-18
1021,203,1,0,1,0,2024-05-02
1022,96,3,0,1,0,2024-05-22
1023,238,3,0,1,0,2024-05-29
1024,153,3,0,1,0,2024-05-21
1025,481,1,0,1,0,2024-05-04
1026,119,3,0,1,0,2024-05-20
1027,245,2,0,1,0,2024-05-06
1028,152,2,0,1,0,2024-05-15
1029,418,2,0,1,0,2024-05-16
1030,421,2,0,1,0,2024-05-03
1031,198,2,0,1,0,2024-05-29
1032,175,1,0,1,0,2024-05-12
1033,374,1,0,1,0,2024-05-19
1034,51,1,0,1,0,2024-05-06
1035,263,1,0,1,0,2024-05-01
1036,257,1,0,1,0,2024-05-22
1037,229,2,0,1,0,2024-05-28
1038,154,2,0,1,0,2024-05-21
1039,278,6,0,1,0,2024-05-24
1040,306,5,0,1,0,2024-05-24
1041,114,2,0,1,0,2024-05-18
1042,24,2,0,1,0,2024-05-04
1043,79,8,0,1,0,2024-05-29
1044,169,2,0,1,0,2024-05-14
1045,332,2,0,1,0,2024-05-07
1046,263,6,0,1,0,2024-05-10
1047,353,3,0,1,0,2024-05-28
1048,108,6,0,1,0,2024-05-12
1049,441,2,0,1,0,2024-05-01
1050,46,3,0,1,0,2024-05-03
1051,266,2,0,1,0,2024-05-02
1052,222,4,0,1,0,2024-05-22
1053,1009,3,0,1,0,2024-05-22
1054,105,2,0,1,0,2024-05-16
1055,381,2,0,1,0,2024-05-25
1056,228,3,0,1,0,2024-05-01
1057,128,2,0,1,0,2024-05-20
1058,550,3,0,1,0,2024-05-13
1059,764,3,0,1,0,2024-05-31
1060,113,3,0,1,0,2024-05-05
1061,396,4,0,1,0,2024-05-09
1062,42,2,0,1,0,2024-05-03
1063,234,4,0,1,0,2024-05-15
1064,50,2,0,1,0,2024-05-18
1065,110,2,0,1,0,2024-05-09
1066,274,4,0,1,0,2024-05-17
1067,191,4,0,1,0,2024-05-16
1068,305,3,0,1,0,2024-05-05
1069,134,2,0,1,0,2024-05-08
1070,112,4,0,1,0,2024-05-18
1071,217,2,0,1,0,2024-05-17
1072,283,3,0,1,0,2024-05-07
1073,353,4,0,1,0,2024-05-24
1074,212,2,0,1,0,2024-05-04
1075,225,2,0,1,0,2024-05-15
1076,283,1,0,1,0,2024-05-31
1077,1273,1,0,1,0,2024-05-05
1078,1574,2,0,1,1,2024-05-01
1079,139,3,0,1,0,2024-05-30
1080,62,5,0,1,0,2024-05-21
1081,256,3,0,1,0,2024-05-08
1082,245,2,0,1,0,2024-05-19
1083,161,2,0,1,0,2024-05-14
1084,245,3,0,1,0,2024-05-27
1085,89,3,0,1,0,2024-05-17
1086,591,3,0,1,0,2024-05-13
1087,113,2,0,1,0,2024-05-17
1088,517,3,0,1,0,2024-05-14
1089,193,3,0,1,0,2024-05-26
1090,231,2,0,1,0,2024-05-12
1091,348,3,0,1,0,2024-05-22
1092,299,2,0,1,0,2024-05-30
1093,103,4,0,1,0,2024-05-08
1094,253,8,0,1,0,2024-05-01
1095,73,2,0,1,0,2024-05-24
1096,164,5,0,1,0,2024-05-15
1097,244,7,0,1,0,2024-05-02
1098,191,2,0,1,0,2024-05-13
1099,157,6,0,1,0,2024-05-28
1100,548,2,0,1,0,2024-05-20
1101,114,3,0,1,0,2024-05-05
1102,126,5,0,1,0,2024-05-19
1103,161,3,0,1,0,2024-05-05
1104,333,1,0,1,0,2024-05-06
1105,155,1,0,1,0,2024-05-10
1106,152,3,0,1,0,2024-05-07
1107,145,1,0,1,0,2024-05-20
1108,66,3,0,1,0,2024-05-03
1109,123,2,0,1,0,2024-05-15
1110,74,1,0,1,0,2024-05-20
1111,248,3,0,1,0,2024-05-31
1112,275,2,0,1,0,2024-05-15
1113,984,1,0,1,0,2024-05-12
1114,1689,4,0,1,1,2024-05-10
1115,84,2,0,1,0,2024-05-12
1116,27,3,0,1,0,2024-05-02
1117,130,4,0,1,0,2024-05-02
1118,489,2,0,1,0,2024-05-08
1119,41,3,0,1,0,2024-05-03
1120,159,3,0,1,0,2024-05-19
1121,276,4,0,1,0,2024-05-19
1122,196,2,0,1,0,2024-05-21
1123,81,2,0,1,0,2024-05-14
1124,865,2,0,1,0,2024-05-16
1125,149,1,0,1,0,2024-05-15
1126,281,2,0,1,0,2024-05-09
1127,122,5,0,1,0,2024-05-12
1128,361,2,0,1,0,2024-05-01
1129,944,3,0,1,0,2024-05-27
1130,319,3,0,1,0,2024-05-27
1131,35,3,0,1,0,2024-05-07
1132,143,2,0,1,0,2024-05-20
1133,22,2,0,1,0,2024-05-22
1134,90,2,0,1,0,2024-05-23
1135,505,2,0,1,0,2024-05-28
1136,17,2,0,1,0,2024-05-05
1137,404,5,0,1,0,2024-05-09
1138,238,2,0,1,0,2024-05-15
1139,71,4,0,1,0,2024-05-08
1140,309,2,0,1,0,2024-05-13
1141,408,3,0,1,0,2024-05-30
1142,157,3,0,1,0,2024-05-17
1143,280,3,0,1,0,2024-05-18
1144,374,2,0,1,0,2024-05-01
1145,365,4,0,1,0,2024-05-14
1146,177,3,0,1,0,2024-05-26
1147,238,3,0,1,0,2024-05-21
1148,31,2,0,1,0,2024-05-04
1149,425,6,0,1,0,2024-05-19
1150,77,2,0,1,0,2024-05-28
1151,223,2,0,1,0,2024-05-13
1152,239,2,0,1,0,2024-05-03
1153,116,2,0,1,0,2024-05-02
1154,308,3,0,1,0,2024-05-29
1155,137,2,0,1,0,2024-05-22
1156,162,2,0,1,0,2024-05-02
1157,134,1,0,1,0,2024-05-04
1158,175,5,0,1,0,2024-05-03
1159,125,3,0,1,0,2024-05-02
1160,211,3,0,1,0,2024-05-03
1161,180,1,0,1,0,2024-05-16
1162,67,1,0,1,0,2024-05-08
1163,196,1,0,1,0,2024-05-05
1164,342,1,0,1,0,2024-05-30
1165,156,1,0,1,0,2024-05-11
1166,813,1,0,1,1,2024-05-13
1167,178,1,0,1,0,2024-05-15
1168,142,1,0,1,0,2024-05-14
1169,194,1,0,1,0,2024-05-16
1170,132,1,0,1,0,2024-05-17
1171,110,1,0,1,0,2024-05-08
1172,109,1,0,1,0,2024-05-11
1173,94,1,0,1,0,2024-05-17
1174,31,1,0,1,0,2024-05-30
1175,220,1,0,1,0,2024-05-01
1176,489,1,0,1,0,2024-05-23
1177,180,1,0,1,0,2024-05-21
1178,314,1,0,1,0,2024-05-08
1179,203,1,0,1,0,2024-05-13
1180,328,2,0,1,0,2024-05-18
1181,207,1,0,1,0,2024-05-03
1182,193,1,0,1,0,2024-05-04
1183,177,2,0,1,0,2024-05-03
1184,528,1,0,1,0,2024-05-01
1185,183,1,0,1,0,2024-05-15
1186,238,1,0,1,0,2024-05-29
1187,61,1,0,1,0,2024-05-29
1188,70,1,0,1,0,2024-05-02
1189,541,3,0,1,1,2024-05-26
1190,41,1,0,1,0,2024-05-04
1191,93,1,0,1,0,2024-05-21
1192,149,1,0,1,0,2024-05-13
1193,35,1,0,1,0,2024-05-19
1194,262,1,0,1,0,2024-05-18
1195,151,1,0,1,0,2024-05-30
1196,135,2,0,1,0,2024-05-15
1197,221,1,0,1,0,2024-05-31
1198,604,1,0,1,0,2024-05-08
1199,86,1,0,1,0,2024-05-09
1200,65,1,0,1,0,2024-05-15
1201,380,3,0,1,0,2024-05-05
1202,11,1,0,1,0,2024-05-06
1203,184,2,0,1,0,2024-05-18
1204,405,1,0,1,0,2024-05-02
1205,20,1,0,1,0,2024-05-22
1206,202,1,0,1,0,2024-05-23
1207,235,1,0,1,0,2024-05-03
1208,75,1,0,1,0,2024-05-09
1209,134,1,0,1,0,2024-05-30
1210,255,1,0,1,0,2024-05-19
1211,462,1,0,1,0,2024-05-27
1212,80,1,0,1,0,2024-05-29
1213,56,1,0,1,0,2024-05-11
1214,418,1,0,1,0,2024-05-11
1215,139,2,0,1,0,2024-05-02
1216,96,2,0,1,0,2024-05-31
1217,39,1,0,1,0,2024-05-16
1218,231,2,0,1,0,2024-05-20
1219,66,2,0,1,0,2024-05-09
1220,204,1,0,1,0,2024-05-10
1221,159,1,0,1,0,2024-05-12
1222,129,2,0,1,0,2024-05-07
1223,200,1,0,1,0,2024-05-12
1224,187,3,0,1,0,2024-05-05
1225,166,1,0,1,0,2024-05-24
1226,144,1,0,1,0,2024-05-27
1227,323,1,0,1,0,2024-05-31
1228,194,1,0,1,0,2024-05-20
1229,82,1,0,1,0,2024-05-22
1230,521,7,0,1,0,2024-05-31
1231,269,1,0,1,0,2024-05-17
1232,285,1,0,1,0,2024-05-23
1233,1119,1,0,1,1,2024-05-01
1234,294,1,0,1,0,2024-05-22
1235,106,1,0,1,0,2024-05-07
1236,158,1,0,1,0,2024-05-13
1237,152,1,0,1,0,2024-05-10
1238,12,2,0,1,0,2024-05-23
1239,187,1,0,1,0,2024-05-04
1240,268,1,0,1,0,2024-05-20
1241,193,1,0,1,0,2024-05-24
1242,95,1,0,1,0,2024-05-08
1243,60,1,0,1,0,2024-05-14
1244,206,1,0,1,0,2024-05-24
1245,155,1,0,1,0,2024-05-16
1246,216,1,0,1,0,2024-05-04
1247,103,3,0,1,0,2024-05-28
1248,107,1,0,1,0,2024-05-17
1249,219,1,0,1,0,2024-05-27
1250,147,1,0,1,0,2024-05-11
1251,190,1,0,1,0,2024-05-11
1252,339,2,0,1,0,2024-05-30
1253,198,1,0,1,0,2024-05-21
1254,141,1,0,1,0,2024-05-31
1255,255,1,0,1,0,2024-05-09
1256,1120,2,0,1,1,2024-05-31
1257,369,1,0,1,0,2024-05-15
1258,226,1,0,1,0,2024-05-25
1259,215,1,0,1,0,2024-05-27
1260,306,1,0,1,0,2024-05-01
1261,249,1,0,1,0,2024-05-10
1262,143,1,0,1,0,2024-05-24
1263,162,1,0,1,0,2024-05-22
1264,81,1,0,1,0,2024-05-07
1265,124,1,0,1,0,2024-05-17
1266,124,1,0,1,0,2024-05-22
1267,33,4,0,1,0,2024-05-01
1268,393,1,0,1,0,2024-05-04
1269,784,1,0,1,0,2024-05-14
1270,87,2,0,1,0,2024-05-27
1271,108,2,0,1,0,2024-05-17
1272,207,1,0,1,0,2024-05-24
1273,278,2,0,1,0,2024-05-15
1274,196,1,0,1,0,2024-05-14
1275,149,1,0,1,0,2024-05-20
1276,154,1,0,1,0,2024-05-08
1277,287,2,0,1,0,2024-05-29
1278,229,1,0,1,0,2024-05-10
1279,21,1,0,1,0,2024-05-26
1280,191,1,0,1,0,2024-05-20
1281,147,1,0,1,0,2024-05-12
1282,93,1,0,1,0,2024-05-07
1283,665,1,0,1,0,2024-05-26
1284,131,1,0,1,0,2024-05-22
1285,160,1,0,1,0,2024-05-26
1286,74,1,0,1,0,2024-05-05
1287,60,1,0,1,0,2024-05-22
1288,97,2,0,1,0,2024-05-01
1289,82,1,0,1,0,2024-05-27
1290,475,1,0,1,0,2024-05-17
1291,111,1,0,1,0,2024-05-18
1292,140,1,0,1,0,2024-05-25
1293,110,1,0,1,0,2024-05-27
1294,64,1,0,1,0,2024-05-15
1295,149,1,0,1,0,2024-05-28
1296,156,1,0,1,0,2024-05-15
1297,63,3,0,1,0,2024-05-07
1298,362,1,0,1,0,2024-05-27
1299,712,1,0,1,0,2024-05-20
1300,338,2,0,1,0,2024-05-08
1301,102,2,0,1,0,2024-05-10
1302,446,1,0,1,0,2024-05-26
1303,249,2,0,1,0,2024-05-10
1304,176,1,0,1,0,2024-05-18
1305,1007,1,0,1,0,2024-05-21
1306,266,1,0,1,0,2024-05-23
1307,172,1,0,1,0,2024-05-14
1308,175,1,0,1,0,2024-05-05
1309,211,2,0,1,0,2024-05-31
1310,237,1,0,1,0,2024-05-04
1311,500,1,0,1,0,2024-05-02
1312,186,1,0,1,0,2024-05-09
1313,96,1,0,1,0,2024-05-13
1314,98,1,0,1,0,2024-05-17
1315,364,4,0,1,0,2024-05-12
1316,477,1,0,1,0,2024-05-01
1317,319,1,0,1,0,2024-05-16
1318,789,1,0,1,0,2024-05-07
1319,513,1,0,1,1,2024-05-09
1320,280,2,0,1,0,2024-05-29
1321,170,1,0,1,0,2024-05-14
1322,365,1,0,1,0,2024-05-16
1323,63,2,0,1,0,2024-05-10
1324,159,4,0,1,0,2024-05-17
1325,177,2,0,1,0,2024-05-06
1326,108,3,0,1,0,2024-05-16
1327,194,3,0,1,0,2024-05-16
1328,366,2,0,1,0,2024-05-05
1329,213,1,0,1,0,2024-05-31
1330,166,1,0,1,0,2024-05-28
1331,141,1,0,1,0,2024-05-05
1332,168,2,0,1,0,2024-05-07
1333,468,1,0,1,0,2024-05-02
1334,180,1,0,1,0,2024-05-12
1335,195,1,0,1,0,2024-05-27
1336,352,3,0,1,0,2024-05-12
1337,91,1,0,1,0,2024-05-01
1338,93,2,0,1,0,2024-05-31
1339,288,1,0,1,0,2024-05-07
1340,218,2,0,1,0,2024-05-22
1341,289,1,0,1,0,2024-05-05
1342,130,3,0,1,0,2024-05-04
1343,208,1,0,1,0,2024-05-01
1344,177,1,0,1,0,2024-05-19
1345,442,2,0,1,0,2024-05-09
1346,101,1,0,1,0,2024-05-07
1347,166,1,0,1,0,2024-05-17
1348,756,1,0,1,1,2024-05-12
1349,342,1,0,1,0,2024-05-04
1350,189,1,0,1,0,2024-05-24
1351,108,1,0,1,0,2024-05-05
1352,178,2,0,1,0,2024-05-12
1353,238,1,0,1,0,2024-05-18
1354,226,1,0,1,0,2024-05-04
1355,136,1,0,1,0,2024-05-26
1356,14,1,0,1,0,2024-05-23
1357,250,1,0,1,0,2024-05-04
1358,161,1,0,1,0,2024-05-11
1359,269,3,0,1,0,2024-05-17
1360,491,1,0,1,0,2024-05-16
1361,44,1,0,1,0,2024-05-26
1362,26,1,0,1,0,2024-05-21
1363,22,1,0,1,0,2024-05-30
1364,293,2,0,1,0,2024-05-24
1365,989,1,0,1,0,2024-05-23
1366,147,5,0,1,0,2024-05-20
1367,1170,1,0,1,0,2024-05-06
1368,807,2,0,1,0,2024-05-10
1369,347,2,0,1,0,2024-05-28
1370,58,2,0,1,0,2024-05-30
1371,534,2,0,1,0,2024-05-01
1372,155,2,0,1,0,2024-05-29
1373,159,2,0,1,0,2024-05-26
1374,343,2,0,1,0,2024-05-10
1375,152,2,0,1,0,2024-05-04
1376,461,3,0,1,0,2024-05-02
1377,389,2,0,1,0,2024-05-21
1378,90,2,0,1,0,2024-05-03
1379,314,3,0,1,0,2024-05-01
1380,28,3,0,1,0,2024-05-08
1381,30,2,0,1,0,2024-05-09
1382,103,4,0,1,0,2024-05-25
1383,32,2,0,1,0,2024-05-19
1384,252,2,0,1,0,2024-05-28
1385,20,2,0,1,0,2024-05-08
1386,369,2,0,1,0,2024-05-25
1387,116,1,0,1,0,2024-05-16
1388,302,2,0,1,0,2024-05-21
1389,31,1,0,1,0,2024-05-13
1390,190,1,0,1,0,2024-05-19
1391,149,1,0,1,0,2024-05-31
1392,210,1,0,1,0,2024-05-31
1393,180,2,0,1,0,2024-05-25
1394,234,1,0,1,0,2024-05-20
1395,92,1,0,1,0,2024-05-04
1396,2087,2,0,1,1,2024-05-14
1397,102,1,0,1,0,2024-05-06
1398,193,1,0,1,0,2024-05-01
1399,245,1,0,1,0,2024-05-19
1400,190,1,0,1,0,2024-05-05
1401,223,2,0,1,0,2024-05-01
1402,42,1,0,1,0,2024-05-12
1403,206,2,0,1,0,2024-05-24
1404,242,2,0,1,0,2024-05-27
1405,66,2,0,1,0,2024-05-21
1406,173,2,0,1,0,2024-05-05
1407,477,2,0,1,0,2024-05-26
1408,77,1,0,1,0,2024-05-23
1409,219,2,0,1,0,2024-05-13
1410,205,2,0,1,0,2024-05-10
1411,376,2,0,1,0,2024-05-19
1412,453,2,0,1,0,2024-05-05
1413,151,2,0,1,0,2024-05-09
1414,767,5,0,1,0,2024-05-30
1415,200,2,0,1,0,2024-05-12
1416,298,5,0,1,0,2024-05-24
1417,305,2,0,1,0,2024-05-23
1418,627,3,0,1,0,2024-05-21
1419,242,1,0,1,0,2024-05-21
1420,287,1,0,1,0,2024-05-09
1421,184,1,0,1,0,2024-05-28
1422,119,2,0,1,0,2024-05-09
1423,403,2,0,1,0,2024-05-08
1424,626,6,0,1,0,2024-05-01
1425,12,1,0,1,0,2024-05-31
1426,266,1,0,1,0,2024-05-13
1427,23,4,0,1,0,2024-05-27
1428,154,2,0,1,0,2024-05-20
1429,10,7,0,1,0,2024-05-30
1430,301,2,0,1,0,2024-05-01
1431,240,3,0,1,0,2024-05-07
1432,312,3,0,1,0,2024-05-04
1433,224,2,0,1,0,2024-05-20
1434,202,2,0,1,0,2024-05-03
1435,144,3,0,1,0,2024-05-04
1436,263,2,0,1,0,2024-05-06
1437,543,3,0,1,0,2024-05-13
1438,257,2,0,1,0,2024-05-25
1439,237,2,0,1,0,2024-05-06
