client_id,age,job,marital,education,credit_default,mortgage,month,day,contact_duration,number_contacts,previous_campaign_contacts,previous_outcome,cons_price_idx,euribor_three_months,campaign_outcome,year,last_contact_date
261,27,blue-collar,single,basic_6y,0,,5.0,26,119,1,0,1,93.994,4.857,0,2024,2024-05-26
262,42,technician,married,high_school,0,0,5.0,17,361,1,0,1,93.994,4.857,0,2024,2024-05-17
263,43,admin_,divorced,basic_9y,0,0,5.0,16,73,3,0,1,93.994,4.857,0,2024,2024-05-16
264,42,admin_,married,university_degree,0,0,5.0,24,67,2,0,1,93.994,4.857,0,2024,2024-05-24
265,27,blue-collar,single,basic_6y,0,0,5.0,10,350,1,0,1,93.994,4.857,0,2024,2024-05-10
266,34,self-employed,single,university_degree,0,1,5.0,18,150,2,0,1,93.994,4.857,0,2024,2024-05-18
267,31,student,single,university_degree,,0,5.0,9,332,2,0,1,93.994,4.857,0,2024,2024-05-09
268,54,management,divorced,university_degree,0,0,5.0,13,611,2,0,1,93.994,4.857,0,2024,2024-05-13
269,40,self-employed,married,basic_4y,,0,5.0,25,58,3,0,1,93.994,4.857,0,2024,2024-05-25
270,52,unemployed,married,high_school,,1,5.0,26,151,1,0,1,93.994,4.857,0,2024,2024-05-26
271,47,management,divorced,university_degree,0,0,5.0,10,89,2,0,1,93.994,4.857,0,2024,2024-05-10
272,49,housemaid,married,basic_9y,,0,5.0,5,152,1,0,1,93.994,4.857,0,2024,2024-05-05
273,32,admin_,single,high_school,0,0,5.0,25,611,2,0,1,93.994,4.857,0,2024,2024-05-25
274,49,housemaid,single,high_school,,1,5.0,28,110,2,0,1,93.994,4.857,0,2024,2024-05-28
275,50,blue-collar,married,basic_9y,,0,5.0,16,463,1,0,1,93.994,4.857,0,2024,2024-05-16
276,34,services,married,high_school,0,0,5.0,8,962,1,0,1,93.994,4.857,0,2024,2024-05-08
277,55,blue-collar,married,basic_4y,,0,5.0,22,102,2,0,1,93.994,4.857,0,2024,2024-05-22
278,47,technician,single,basic_9y,0,0,5.0,4,10,4,0,1,93.994,4.857,0,2024,2024-05-04
279,51,retired,married,professional_course,0,0,5.0,31,118,3,0,1,93.994,4.857,0,2024,2024-05-31
280,47,blue-collar,married,basic_6y,0,0,5.0,4,92,2,0,1,93.994,4.857,0,2024,2024-05-04
281,56,technician,married,basic_4y,0,1,5.0,10,143,3,0,1,93.994,4.857,0,2024,2024-05-10
282,53,admin_,married,basic_9y,0,0,5.0,9,189,3,0,1,93.994,4.857,0,2024,2024-05-09
283,36,blue-collar,married,basic_9y,0,1,5.0,18,75,2,0,1,93.994,4.857,0,2024,2024-05-18
284,42,blue-collar,divorced,basic_9y,0,1,5.0,28,189,2,0,1,93.994,4.857,0,2024,2024-05-28
285,44,blue-collar,divorced,basic_6y,0,0,5.0,11,55,2,0,1,93.994,4.857,0,2024,2024-05-11
286,39,housemaid,married,basic_9y,0,1,5.0,31,935,3,0,1,93.994,4.857,1,2024,2024-05-31
287,37,admin_,single,high_school,0,1,5.0,25,56,2,0,1,93.994,4.857,0,2024,2024-05-25
288,60,blue-collar,married,unknown,,1,5.0,15,5,2,0,1,93.994,4.857,0,2024,2024-05-15
289,36,services,married,high_school,0,0,5.0,23,225,2,0,1,93.994,4.857,0,2024,2024-05-23
290,42,management,divorced,university_degree,0,1,5.0,7,125,2,0,1,93.994,4.857,0,2024,2024-05-07
291,31,admin_,married,high_school,0,1,5.0,9,286,2,0,1,93.994,4.857,0,2024,2024-05-09
292,53,technician,divorced,professional_course,,0,5.0,15,206,2,0,1,93.994,4.857,0,2024,2024-05-15
293,45,blue-collar,married,basic_4y,0,1,5.0,16,164,2,0,1,93.994,4.857,0,2024,2024-05-16
294,37,technician,single,professional_course,0,1,5.0,5,98,2,0,1,93.994,4.857,0,2024,2024-05-05
295,47,self-employed,married,professional_course,0,0,5.0,3,446,2,0,1,93.994,4.857,0,2024,2024-05-03
296,49,blue-collar,divorced,high_school,0,0,5.0,31,742,2,0,1,93.994,4.857,0,2024,2024-05-31
297,36,admin_,married,university_degree,0,1,5.0,6,120,2,0,1,93.994,4.857,0,2024,2024-05-06
298,35,services,divorced,high_school,0,0,5.0,13,122,3,0,1,93.994,4.857,0,2024,2024-05-13
299,38,unknown,married,unknown,,0,5.0,25,362,4,0,1,93.994,4.857,0,2024,2024-05-25
300,38,services,single,high_school,,0,5.0,19,357,2,0,1,93.994,4.857,0,2024,2024-05-19
301,50,blue-collar,divorced,high_school,,0,5.0,27,200,2,0,1,93.994,4.857,0,2024,2024-05-27
302,59,retired,married,professional_course,,0,5.0,5,107,2,0,1,93.994,4.857,0,2024,2024-05-05
303,43,unknown,married,unknown,0,1,5.0,13,267,2,0,1,93.994,4.857,0,2024,2024-05-13
304,42,admin_,married,high_school,0,1,5.0,22,248,2,0,1,93.994,4.857,0,2024,2024-05-22
305,40,admin_,married,basic_6y,,1,5.0,8,215,2,0,1,93.994,4.857,0,2024,2024-05-08
306,46,blue-collar,married,unknown,,0,5.0,22,209,2,0,1,93.994,4.857,0,2024,2024-05-22
307,57,housemaid,divorced,basic_4y,0,1,5.0,15,205,2,0,1,93.994,4.857,0,2024,2024-05-15
308,42,admin_,married,university_degree,0,1,5.0,9,261,3,0,1,93.994,4.857,0,2024,2024-05-09
309,41,blue-collar,married,basic_4y,0,1,5.0,20,83,2,0,1,93.994,4.857,0,2024,2024-05-20
310,54,management,divorced,university_degree,0,1,5.0,13,106,3,0,1,93.994,4.857,0,2024,2024-05-13
311,27,admin_,single,university_degree,0,0,5.0,27,106,2,0,1,93.994,4.857,0,2024,2024-05-27
312,36,admin_,married,high_school,0,0,5.0,28,108,2,0,1,93.994,4.857,0,2024,2024-05-28
313,58,blue-collar,married,professional_course,,1,5.0,17,214,2,0,1,93.994,4.857,0,2024,2024-05-17
314,40,management,married,university_degree,,1,5.0,9,358,2,0,1,93.994,4.857,0,2024,2024-05-09
315,34,admin_,single,basic_9y,,0,5.0,7,453,2,0,1,93.994,4.857,0,2024,2024-05-07
316,33,admin_,divorced,high_school,0,0,5.0,13,364,2,0,1,93.994,4.857,0,2024,2024-05-13
317,56,retired,married,basic_6y,0,0,5.0,19,136,2,0,1,93.994,4.857,0,2024,2024-05-19
318,42,blue-collar,married,basic_9y,0,0,5.0,20,173,2,0,1,93.994,4.857,0,2024,2024-05-20
319,43,services,married,high_school,0,1,5.0,7,241,2,0,1,93.994,4.857,0,2024,2024-05-07
320,54,management,single,basic_9y,0,1,5.0,22,224,3,0,1,93.994,4.857,0,2024,2024-05-22
321,53,admin_,single,basic_6y,0,1,5.0,31,148,2,0,1,93.994,4.857,0,2024,2024-05-31
322,42,technician,single,unknown,0,0,5.0,10,230,2,0,1,93.994,4.857,0,2024,2024-05-10
323,40,services,married,basic_6y,,0,5.0,15,199,3,0,1,93.994,4.857,0,2024,2024-05-15
324,54,technician,married,professional_course,0,1,5.0,10,196,2,0,1,93.994,4.857,0,2024,2024-05-10
325,40,housemaid,single,professional_course,0,0,5.0,23,111,4,0,1,93.994,4.857,0,2024,2024-05-23
326,26,admin_,single,university_degree,0,1,5.0,1,231,3,0,1,93.994,4.857,0,2024,2024-05-01
327,33,admin_,married,high_school,0,0,5.0,16,316,3,0,1,93.994,4.857,0,2024,2024-05-16
328,35,blue-collar,married,basic_9y,,0,5.0,27,240,2,0,1,93.994,4.857,0,2024,2024-05-27
329,36,admin_,married,high_school,0,0,5.0,21,669,3,0,1,93.994,4.857,0,2024,2024-05-21
330,29,services,single,high_school,0,1,5.0,31,425,2,0,1,93.994,4.857,0,2024,2024-05-31
331,36,blue-collar,married,basic_9y,0,1,5.0,9,121,2,0,1,93.994,4.857,0,2024,2024-05-09
332,35,management,married,high_school,0,1,5.0,30,174,5,0,1,93.994,4.857,0,2024,2024-05-30
333,50,self-employed,single,university_degree,0,0,5.0,7,88,5,0,1,93.994,4.857,0,2024,2024-05-07
334,46,services,married,high_school,,1,5.0,1,313,3,0,1,93.994,4.857,0,2024,2024-05-01
335,49,entrepreneur,married,high_school,0,1,5.0,28,135,4,0,1,93.994,4.857,0,2024,2024-05-28
336,42,technician,single,professional_course,,1,5.0,27,152,2,0,1,93.994,4.857,0,2024,2024-05-27
337,36,blue-collar,single,high_school,0,1,5.0,29,402,3,0,1,93.994,4.857,0,2024,2024-05-29
338,55,blue-collar,married,basic_9y,,1,5.0,19,221,2,0,1,93.994,4.857,0,2024,2024-05-19
339,41,management,married,university_degree,,0,5.0,10,213,2,0,1,93.994,4.857,0,2024,2024-05-10
340,57,management,married,professional_course,,1,5.0,5,144,3,0,1,93.994,4.857,0,2024,2024-05-05
341,32,services,single,high_school,0,1,5.0,11,158,3,0,1,93.994,4.857,0,2024,2024-05-11
342,49,admin_,married,basic_9y,0,0,5.0,22,220,3,0,1,93.994,4.857,0,2024,2024-05-22
343,57,unknown,married,unknown,,1,5.0,26,325,2,0,1,93.994,4.857,0,2024,2024-05-26
344,58,blue-collar,divorced,basic_4y,0,1,5.0,2,254,2,0,1,93.994,4.857,0,2024,2024-05-02
345,52,technician,married,high_school,0,1,5.0,24,503,2,0,1,93.994,4.857,0,2024,2024-05-24
346,50,services,divorced,professional_course,0,0,5.0,26,680,2,0,1,93.994,4.857,0,2024,2024-05-26
347,41,blue-collar,single,basic_9y,,1,5.0,25,421,4,0,1,93.994,4.857,0,2024,2024-05-25
348,33,entrepreneur,married,university_degree,0,1,5.0,23,130,3,0,1,93.994,4.857,0,2024,2024-05-23
349,57,blue-collar,married,basic_4y,0,0,5.0,3,164,2,0,1,93.994,4.857,0,2024,2024-05-03
350,48,blue-collar,married,basic_6y,,0,5.0,6,174,3,0,1,93.994,4.857,0,2024,2024-05-06
351,55,technician,married,professional_course,0,0,5.0,1,113,2,0,1,93.994,4.857,0,2024,2024-05-01
352,38,management,married,university_degree,0,0,5.0,22,195,2,0,1,93.994,4.857,0,2024,2024-05-22
353,38,services,married,high_school,0,1,5.0,1,347,3,0,1,93.994,4.857,0,2024,2024-05-01
354,53,admin_,married,university_degree,0,1,5.0,20,208,2,0,1,93.994,4.857,0,2024,2024-05-20
355,43,unemployed,single,university_degree,0,0,5.0,7,404,4,0,1,93.994,4.857,0,2024,2024-05-07
356,36,blue-collar,single,high_school,0,0,5.0,2,396,2,0,1,93.994,4.857,0,2024,2024-05-02
357,32,blue-collar,married,basic_9y,0,0,5.0,21,98,2,0,1,93.994,4.857,0,2024,2024-05-21
358,33,services,married,basic_4y,0,0,5.0,28,229,3,0,1,93.994,4.857,0,2024,2024-05-28
359,58,entrepreneur,married,basic_4y,0,1,5.0,27,350,2,0,1,93.994,4.857,0,2024,2024-05-27
360,40,unemployed,divorced,high_school,,0,5.0,16,88,3,0,1,93.994,4.857,0,2024,2024-05-16
361,57,management,married,university_degree,0,1,5.0,30,379,2,0,1,93.994,4.857,0,2024,2024-05-30
362,45,technician,married,high_school,0,1,5.0,8,168,3,0,1,93.994,4.857,0,2024,2024-05-08
363,42,blue-collar,married,basic_4y,,1,5.0,22,190,3,0,1,93.994,4.857,0,2024,2024-05-22
364,46,admin_,married,university_degree,0,1,5.0,24,158,1,0,1,93.994,4.857,0,2024,2024-05-24
365,36,technician,married,university_degree,0,0,5.0,5,210,1,0,1,93.994,4.857,0,2024,2024-05-05
366,41,self-employed,married,high_school,0,1,5.0,24,102,1,0,1,93.994,4.857,0,2024,2024-05-24
367,57,admin_,divorced,basic_9y,0,0,5.0,8,306,1,0,1,93.994,4.857,0,2024,2024-05-08
368,49,blue-collar,married,basic_9y,,1,5.0,26,64,1,0,1,93.994,4.857,0,2024,2024-05-26
369,56,management,divorced,high_school,0,0,5.0,12,218,1,0,1,93.994,4.857,0,2024,2024-05-12
370,37,blue-collar,married,basic_9y,0,0,5.0,2,77,1,0,1,93.994,4.857,0,2024,2024-05-02
371,37,blue-collar,married,basic_9y,0,0,5.0,4,54,1,0,1,93.994,4.857,0,2024,2024-05-04
372,46,admin_,single,high_school,0,1,5.0,1,344,1,0,1,93.994,4.857,0,2024,2024-05-01
373,22,blue-collar,single,basic_9y,0,1,5.0,16,195,1,0,1,93.994,4.857,0,2024,2024-05-16
374,43,services,married,high_school,0,0,5.0,16,202,1,0,1,93.994,4.857,0,2024,2024-05-16
375,49,blue-collar,married,unknown,0,0,5.0,21,286,1,0,1,93.994,4.857,0,2024,2024-05-21
376,41,technician,married,basic_6y,0,1,5.0,11,278,1,0,1,93.994,4.857,0,2024,2024-05-11
377,38,admin_,single,university_degree,0,0,5.0,1,189,1,0,1,93.994,4.857,0,2024,2024-05-01
378,33,admin_,married,basic_9y,0,0,5.0,28,83,1,0,1,93.994,4.857,0,2024,2024-05-28
379,49,admin_,married,university_degree,0,1,5.0,26,18,1,0,1,93.994,4.857,0,2024,2024-05-26
380,30,blue-collar,single,unknown,0,0,5.0,18,184,2,0,1,93.994,4.857,0,2024,2024-05-18
381,33,admin_,married,basic_9y,0,1,5.0,13,235,1,0,1,93.994,4.857,0,2024,2024-05-13
382,34,management,single,university_degree,0,0,5.0,21,290,1,0,1,93.994,4.857,0,2024,2024-05-21
383,30,student,single,unknown,,0,5.0,24,133,1,0,1,93.994,4.857,0,2024,2024-05-24
384,59,management,married,basic_4y,,1,5.0,8,318,1,0,1,93.994,4.857,0,2024,2024-05-08
385,59,management,married,basic_4y,,,5.0,7,437,1,0,1,93.994,4.857,0,2024,2024-05-07
386,41,self-employed,married,university_degree,0,0,5.0,13,402,1,0,1,93.994,4.857,0,2024,2024-05-13
387,48,housemaid,married,basic_6y,,1,5.0,31,501,4,0,1,93.994,4.857,0,2024,2024-05-31
388,28,unknown,single,unknown,,1,5.0,2,1201,1,0,1,93.994,4.857,1,2024,2024-05-02
389,44,services,married,high_school,0,1,5.0,10,1030,1,0,1,93.994,4.857,1,2024,2024-05-10
390,59,retired,unknown,university_degree,,0,5.0,3,253,1,0,1,93.994,4.857,0,2024,2024-05-03
391,50,management,married,high_school,,0,5.0,29,149,1,0,1,93.994,4.857,0,2024,2024-05-29
392,35,admin_,married,university_degree,0,0,5.0,10,144,1,0,1,93.994,4.857,0,2024,2024-05-10
393,42,admin_,married,high_school,0,0,5.0,24,69,1,0,1,93.994,4.857,0,2024,2024-05-24
394,45,admin_,married,basic_9y,0,0,5.0,23,243,1,0,1,93.994,4.857,0,2024,2024-05-23
395,36,technician,married,professional_course,0,0,5.0,6,769,2,0,1,93.994,4.857,0,2024,2024-05-06
396,56,services,married,high_school,,0,5.0,3,135,3,0,1,93.994,4.857,0,2024,2024-05-03
397,29,blue-collar,divorced,basic_4y,0,0,5.0,4,231,1,0,1,93.994,4.857,0,2024,2024-05-04
398,41,self-employed,married,university_degree,0,1,5.0,17,442,2,0,1,93.994,4.857,0,2024,2024-05-17
399,42,blue-collar,married,basic_9y,,0,5.0,5,199,1,0,1,93.994,4.857,0,2024,2024-05-05
400,52,services,single,high_school,0,0,5.0,22,455,1,0,1,93.994,4.857,0,2024,2024-05-22
401,48,services,married,high_school,,,5.0,21,152,1,0,1,93.994,4.857,0,2024,2024-05-21
402,31,blue-collar,married,high_school,,1,5.0,23,124,1,0,1,93.994,4.857,0,2024,2024-05-23
403,43,unemployed,married,university_degree,,1,5.0,19,424,1,0,1,93.994,4.857,0,2024,2024-05-19
404,36,blue-collar,married,basic_4y,,0,5.0,16,43,1,0,1,93.994,4.857,0,2024,2024-05-16
405,42,entrepreneur,married,university_degree,0,1,5.0,4,154,1,0,1,93.994,4.857,0,2024,2024-05-04
406,52,services,divorced,basic_6y,0,0,5.0,26,393,1,0,1,93.994,4.857,0,2024,2024-05-26
407,39,admin_,married,high_school,0,1,5.0,3,203,2,0,1,93.994,4.857,0,2024,2024-05-03
408,36,services,married,high_school,0,0,5.0,23,140,2,0,1,93.994,4.857,0,2024,2024-05-23
409,42,blue-collar,married,basic_9y,,1,5.0,30,326,1,0,1,93.994,4.857,0,2024,2024-05-30
410,41,admin_,married,high_school,0,0,5.0,3,483,1,0,1,93.994,4.857,0,2024,2024-05-03
411,55,technician,married,basic_4y,0,0,5.0,12,259,1,0,1,93.994,4.857,0,2024,2024-05-12
412,30,blue-collar,married,basic_9y,0,0,5.0,1,227,1,0,1,93.994,4.857,0,2024,2024-05-01
413,57,retired,unknown,basic_4y,0,0,5.0,1,673,1,0,1,93.994,4.857,0,2024,2024-05-01
414,45,entrepreneur,married,basic_4y,,1,5.0,23,576,1,0,1,93.994,4.857,0,2024,2024-05-23
415,51,blue-collar,married,basic_4y,,1,5.0,24,180,2,0,1,93.994,4.857,0,2024,2024-05-24
416,39,self-employed,single,basic_9y,,1,5.0,18,90,1,0,1,93.994,4.857,0,2024,2024-05-18
417,47,admin_,married,high_school,,0,5.0,22,505,1,0,1,93.994,4.857,0,2024,2024-05-22
418,27,services,married,high_school,0,1,5.0,3,245,1,0,1,93.994,4.857,0,2024,2024-05-03
419,34,technician,single,university_degree,0,1,5.0,23,186,1,0,1,93.994,4.857,0,2024,2024-05-23
420,57,blue-collar,married,basic_4y,,1,5.0,5,208,1,0,1,93.994,4.857,0,2024,2024-05-05
421,43,entrepreneur,married,basic_4y,0,0,5.0,30,623,1,0,1,93.994,4.857,0,2024,2024-05-30
422,49,blue-collar,married,basic_4y,,0,5.0,8,180,1,0,1,93.994,4.857,0,2024,2024-05-08
423,39,management,married,university_degree,,0,5.0,11,496,3,0,1,93.994,4.857,0,2024,2024-05-11
424,38,blue-collar,married,basic_4y,,1,5.0,20,118,1,0,1,93.994,4.857,0,2024,2024-05-20
425,49,blue-collar,married,basic_9y,0,0,5.0,16,102,2,0,1,93.994,4.857,0,2024,2024-05-16
426,58,management,married,basic_6y,0,0,5.0,9,342,1,0,1,93.994,4.857,0,2024,2024-05-09
427,43,technician,married,professional_course,0,1,5.0,1,225,1,0,1,93.994,4.857,0,2024,2024-05-01
428,50,unknown,married,unknown,,1,5.0,3,185,3,0,1,93.994,4.857,0,2024,2024-05-03
429,31,services,married,high_school,,0,5.0,12,276,1,0,1,93.994,4.857,0,2024,2024-05-12
430,43,self-employed,divorced,university_degree,0,0,5.0,29,87,1,0,1,93.994,4.857,0,2024,2024-05-29
431,43,self-employed,married,basic_9y,,0,5.0,13,744,1,0,1,93.994,4.857,0,2024,2024-05-13
432,30,self-employed,single,university_degree,0,1,5.0,22,262,1,0,1,93.994,4.857,0,2024,2024-05-22
433,27,services,single,professional_course,0,1,5.0,25,271,1,0,1,93.994,4.857,0,2024,2024-05-25
434,51,services,married,unknown,,0,5.0,26,141,1,0,1,93.994,4.857,0,2024,2024-05-26
435,37,technician,married,professional_course,0,1,5.0,5,198,2,0,1,93.994,4.857,0,2024,2024-05-05
436,46,housemaid,married,basic_9y,0,1,5.0,13,150,1,0,1,93.994,4.857,0,2024,2024-05-13
437,35,blue-collar,married,professional_course,0,0,5.0,22,241,1,0,1,93.994,4.857,0,2024,2024-05-22
438,47,admin_,divorced,university_degree,0,0,5.0,18,196,1,0,1,93.994,4.857,0,2024,2024-05-18
439,46,management,married,unknown,0,1,5.0,18,149,1,0,1,93.994,4.857,0,2024,2024-05-18
440,40,technician,married,professional_course,,0,5.0,11,264,1,0,1,93.994,4.857,0,2024,2024-05-11
441,26,housemaid,married,university_degree,0,0,5.0,22,246,1,0,1,93.994,4.857,0,2024,2024-05-22
442,32,blue-collar,divorced,basic_9y,,0,5.0,27,309,2,0,1,93.994,4.857,0,2024,2024-05-27
443,45,management,married,university_degree,0,1,5.0,20,140,1,0,1,93.994,4.857,0,2024,2024-05-20
444,34,admin_,married,basic_9y,0,0,5.0,13,175,1,0,1,93.994,4.857,0,2024,2024-05-13
445,47,blue-collar,married,unknown,,0,5.0,7,136,1,0,1,93.994,4.857,0,2024,2024-05-07
446,42,technician,married,professional_course,0,0,5.0,29,1623,1,0,1,93.994,4.857,1,2024,2024-05-29
447,57,technician,married,basic_4y,,0,5.0,16,50,1,0,1,93.994,4.857,0,2024,2024-05-16
448,57,technician,married,basic_4y,,0,5.0,15,101,1,0,1,93.994,4.857,0,2024,2024-05-15
449,38,blue-collar,married,basic_4y,0,0,5.0,9,144,1,0,1,93.994,4.857,0,2024,2024-05-09
450,57,technician,married,basic_4y,,0,5.0,17,238,1,0,1,93.994,4.857,0,2024,2024-05-17
451,28,student,single,basic_9y,,1,5.0,13,354,1,0,1,93.994,4.857,0,2024,2024-05-13
452,60,management,married,university_degree,0,0,5.0,7,451,2,0,1,93.994,4.857,0,2024,2024-05-07
453,48,admin_,married,university_degree,0,1,5.0,23,159,1,0,1,93.994,4.857,0,2024,2024-05-23
454,47,technician,married,professional_course,0,1,5.0,19,170,1,0,1,93.994,4.857,0,2024,2024-05-19
455,40,admin_,married,high_school,0,0,5.0,30,243,1,0,1,93.994,4.857,0,2024,2024-05-30
456,51,management,married,professional_course,,1,5.0,3,141,2,0,1,93.994,4.857,0,2024,2024-05-03
457,48,unemployed,single,basic_4y,0,1,5.0,8,112,1,0,1,93.994,4.857,0,2024,2024-05-08
458,54,housemaid,married,basic_4y,0,0,5.0,1,262,2,0,1,93.994,4.857,0,2024,2024-05-01
459,40,blue-collar,married,basic_6y,0,0,5.0,9,53,1,0,1,93.994,4.857,0,2024,2024-05-09
460,44,admin_,single,basic_9y,,0,5.0,25,134,1,0,1,93.994,4.857,0,2024,2024-05-25
461,42,technician,divorced,high_school,0,0,5.0,21,204,4,0,1,93.994,4.857,0,2024,2024-05-21
462,52,self-employed,married,university_degree,0,1,5.0,22,678,1,0,1,93.994,4.857,0,2024,2024-05-22
463,31,blue-collar,single,basic_9y,0,1,5.0,18,182,1,0,1,93.994,4.857,0,2024,2024-05-18
464,32,services,married,high_school,0,0,5.0,26,162,1,0,1,93.994,4.857,0,2024,2024-05-26
465,44,admin_,married,high_school,0,1,5.0,5,177,1,0,1,93.994,4.857,0,2024,2024-05-05
466,39,management,married,basic_6y,,0,5.0,12,27,1,0,1,93.994,4.857,0,2024,2024-05-12
467,57,management,married,professional_course,,1,5.0,20,699,3,0,1,93.994,4.857,0,2024,2024-05-20
468,52,admin_,married,basic_4y,0,1,5.0,13,358,1,0,1,93.994,4.857,0,2024,2024-05-13
469,42,management,married,university_degree,0,0,5.0,18,1677,1,0,1,93.994,4.857,1,2024,2024-05-18
470,42,technician,single,professional_course,,,5.0,10,529,1,0,1,93.994,4.857,0,2024,2024-05-10
471,43,management,married,professional_course,0,1,5.0,4,310,1,0,1,93.994,4.857,0,2024,2024-05-04
472,31,admin_,divorced,high_school,0,0,5.0,11,47,1,0,1,93.994,4.857,0,2024,2024-05-11
473,29,admin_,married,university_degree,,1,5.0,16,379,1,0,1,93.994,4.857,0,2024,2024-05-16
474,57,blue-collar,divorced,basic_4y,0,0,5.0,30,30,2,0,1,93.994,4.857,0,2024,2024-05-30
475,44,blue-collar,married,basic_9y,,0,5.0,22,472,1,0,1,93.994,4.857,0,2024,2024-05-22
476,59,unknown,married,unknown,,0,5.0,6,113,1,0,1,93.994,4.857,0,2024,2024-05-06
477,39,blue-collar,married,basic_4y,,0,5.0,27,114,1,0,1,93.994,4.857,0,2024,2024-05-27
478,57,retired,married,university_degree,0,0,5.0,3,116,1,0,1,93.994,4.857,0,2024,2024-05-03
479,41,management,married,unknown,,0,5.0,23,448,1,0,1,93.994,4.857,0,2024,2024-05-23
480,37,technician,single,high_school,,0,5.0,5,264,1,0,1,93.994,4.857,0,2024,2024-05-05
481,38,services,married,high_school,0,1,5.0,16,169,1,0,1,93.994,4.857,0,2024,2024-05-16
482,42,retired,married,basic_4y,0,0,5.0,4,145,1,0,1,93.994,4.857,0,2024,2024-05-04
483,49,unknown,married,unknown,,1,5.0,24,288,1,0,1,93.994,4.857,0,2024,2024-05-24
484,54,management,married,basic_6y,,1,5.0,31,381,1,0,1,93.994,4.857,0,2024,2024-05-31
485,36,admin_,married,university_degree,0,,5.0,30,176,2,0,1,93.994,4.857,0,2024,2024-05-30
486,32,admin_,single,university_degree,,0,5.0,2,215,1,0,1,93.994,4.857,0,2024,2024-05-02
487,35,technician,married,professional_course,0,1,5.0,6,278,1,0,1,93.994,4.857,0,2024,2024-05-06
488,45,housemaid,married,professional_course,,0,5.0,2,188,2,0,1,93.994,4.857,0,2024,2024-05-02
489,56,technician,married,unknown,0,1,5.0,6,174,2,0,1,93.994,4.857,0,2024,2024-05-06
490,34,technician,married,university_degree,0,1,5.0,18,226,2,0,1,93.994,4.857,0,2024,2024-05-18
491,41,unemployed,married,basic_9y,,0,5.0,17,111,2,0,1,93.994,4.857,0,2024,2024-05-17
492,41,services,married,basic_9y,0,0,5.0,10,157,2,0,1,93.994,4.857,0,2024,2024-05-10
493,36,blue-collar,married,basic_9y,,0,5.0,28,46,1,0,1,93.994,4.857,0,2024,2024-05-28
494,32,admin_,single,university_degree,,,5.0,29,49,1,0,1,93.994,4.857,0,2024,2024-05-29
495,31,services,married,high_school,,,5.0,16,374,1,0,1,93.994,4.857,0,2024,2024-05-16
496,38,technician,married,professional_course,0,1,5.0,1,349,1,0,1,93.994,4.857,0,2024,2024-05-01
497,35,admin_,divorced,university_degree,,1,5.0,16,325,1,0,1,93.994,4.857,0,2024,2024-05-16
498,53,admin_,married,professional_course,0,1,5.0,10,233,2,0,1,93.994,4.857,0,2024,2024-05-10
499,51,admin_,married,basic_6y,,1,5.0,2,531,1,0,1,93.994,4.857,0,2024,2024-05-02
500,56,entrepreneur,married,university_degree,,0,5.0,19,153,1,0,1,93.994,4.857,0,2024,2024-05-19
501,33,admin_,married,basic_9y,0,,5.0,4,80,1,0,1,93.994,4.857,0,2024,2024-05-04
502,33,admin_,married,basic_9y,0,0,5.0,25,198,1,0,1,93.994,4.857,0,2024,2024-05-25
503,51,services,divorced,high_school,,1,5.0,8,568,1,0,1,93.994,4.857,0,2024,2024-05-08
504,39,services,married,high_school,,1,5.0,31,918,1,0,1,93.994,4.857,1,2024,2024-05-31
505,45,entrepreneur,married,university_degree,0,0,5.0,10,82,1,0,1,93.994,4.857,0,2024,2024-05-10
