client_id,age,job,marital,education,credit_default,mortgage
738,47,unemployed,divorced,university_degree,0,0
739,44,blue-collar,married,unknown,,1
740,48,admin_,divorced,high_school,0,0
741,55,housemaid,married,basic_4y,0,1
742,59,management,married,basic_4y,,1
743,44,technician,single,professional_course,0,1
744,46,blue-collar,married,basic_9y,0,0
745,39,blue-collar,divorced,basic_6y,,1
746,38,unemployed,married,basic_4y,,1
747,36,services,married,high_school,0,1
748,29,admin_,single,university_degree,0,0
749,31,technician,single,professional_course,0,1
750,30,services,divorced,basic_9y,0,0
751,36,blue-collar,married,basic_4y,0,1
752,60,blue-collar,married,professional_course,0,0
753,36,admin_,married,university_degree,0,1
754,32,services,married,high_school,0,0
755,39,blue-collar,married,basic_9y,,1
756,30,services,married,university_degree,0,1
757,39,blue-collar,married,basic_4y,,0
758,37,blue-collar,married,basic_9y,,1
759,39,blue-collar,married,professional_course,,1
760,46,blue-collar,married,basic_4y,0,0
761,43,unemployed,married,basic_4y,0,0
762,37,services,married,high_school,0,1
763,30,technician,married,university_degree,,0
764,38,technician,married,professional_course,0,0
765,31,technician,married,university_degree,0,1
766,44,admin_,married,university_degree,0,0
767,44,self-employed,married,university_degree,,0
768,38,technician,married,unknown,,
769,30,student,single,high_school,,0
770,37,blue-collar,married,basic_4y,,
771,54,housemaid,divorced,unknown,0,1
772,41,management,married,unknown,,1
773,43,technician,married,professional_course,0,0
774,38,housemaid,married,basic_9y,0,0
775,41,blue-collar,married,basic_4y,0,1
776,38,blue-collar,single,unknown,,0
777,33,blue-collar,married,basic_9y,0,
778,32,admin_,married,high_school,0,1
779,30,services,married,high_school,,0
780,43,technician,married,basic_6y,0,1
781,30,services,married,high_school,,1
782,36,technician,divorced,professional_course,0,0
783,38,blue-collar,married,basic_6y,0,
784,35,blue-collar,single,basic_6y,0,1
785,50,self-employed,married,university_degree,0,0
786,38,blue-collar,married,basic_9y,0,1
787,58,admin_,married,basic_4y,,0
788,50,technician,married,professional_course,0,1
789,33,blue-collar,single,basic_9y,,0
790,33,blue-collar,single,basic_9y,,
791,44,management,single,university_degree,,1
792,31,management,married,high_school,0,0
793,40,entrepreneur,married,basic_9y,0,0
794,28,unknown,single,basic_9y,,0
795,36,services,single,unknown,0,1
796,44,blue-collar,single,high_school,0,0
797,38,blue-collar,divorced,unknown,0,1
798,33,blue-collar,married,basic_9y,0,
799,39,blue-collar,divorced,basic_6y,,1
800,47,blue-collar,single,basic_4y,,1
801,47,services,divorced,high_school,0,0
802,35,entrepreneur,single,professional_course,0,0
803,42,admin_,divorced,university_degree,0,0
804,36,admin_,married,high_school,0,0
805,35,technician,married,basic_6y,0,0
806,36,services,single,unknown,0,1
807,56,entrepreneur,married,university_degree,,1
808,26,admin_,single,high_school,0,0
809,31,admin_,single,university_degree,0,1
810,57,self-employed,single,high_school,,0
811,39,services,married,high_school,0,0
812,43,blue-collar,married,high_school,0,1
813,50,admin_,married,university_degree,0,0
814,52,blue-collar,single,high_school,,
815,39,blue-collar,divorced,basic_9y,0,0
816,44,technician,single,unknown,,1
817,36,housemaid,married,basic_4y,0,1
818,54,management,married,high_school,,1
819,27,admin_,single,basic_9y,0,1
820,31,admin_,single,university_degree,0,0
821,31,admin_,married,university_degree,,0
822,28,blue-collar,married,basic_6y,0,0
823,31,management,single,university_degree,0,1
824,30,management,divorced,high_school,0,0
825,52,technician,married,professional_course,0,1
826,37,technician,divorced,professional_course,0,0
827,30,services,married,university_degree,0,1
828,45,blue-collar,married,basic_9y,,1
829,54,technician,married,university_degree,0,1
830,49,entrepreneur,married,basic_9y,0,1
831,44,admin_,married,high_school,0,0
832,28,student,single,basic_9y,,1
833,53,technician,married,high_school,0,1
834,45,blue-collar,married,basic_9y,,1
835,45,blue-collar,married,basic_9y,,0
836,51,admin_,married,high_school,,1
837,41,blue-collar,married,basic_9y,,1
838,43,technician,married,professional_course,0,1
839,31,admin_,single,university_degree,0,1
840,39,admin_,single,unknown,0,1
841,38,technician,married,professional_course,0,0
842,50,entrepreneur,married,basic_9y,0,1
843,53,admin_,single,university_degree,,1
844,44,admin_,divorced,high_school,,1
845,53,blue-collar,married,basic_9y,,1
846,24,services,single,high_school,0,0
847,34,admin_,single,high_school,0,1
848,40,technician,married,professional_course,0,1
849,57,management,divorced,university_degree,0,1
850,43,blue-collar,married,basic_4y,,1
851,31,blue-collar,married,basic_6y,,0
852,31,services,married,basic_6y,0,1
853,31,blue-collar,married,basic_6y,,1
854,45,housemaid,married,basic_4y,,1
855,38,admin_,married,university_degree,0,0
856,41,entrepreneur,married,university_degree,0,1
857,47,blue-collar,married,professional_course,,1
858,42,blue-collar,married,basic_6y,0,0
859,35,blue-collar,single,unknown,0,1
860,40,management,married,university_degree,0,1
861,42,blue-collar,married,basic_6y,0,0
862,34,technician,married,professional_course,,1
863,48,admin_,single,university_degree,0,1
864,35,blue-collar,married,unknown,0,1
865,33,blue-collar,married,high_school,0,1
866,37,technician,married,professional_course,0,1
867,43,technician,married,professional_course,0,1
868,42,admin_,single,unknown,,0
869,46,admin_,divorced,university_degree,0,1
870,37,blue-collar,single,basic_9y,,1
871,40,blue-collar,married,high_school,0,1
872,40,blue-collar,married,high_school,0,1
873,59,entrepreneur,divorced,high_school,,1
874,43,technician,single,university_degree,0,0
875,44,blue-collar,married,basic_6y,0,1
876,44,blue-collar,married,basic_4y,0,1
877,41,admin_,married,university_degree,0,1
878,28,unknown,single,basic_9y,,1
879,48,services,married,high_school,,1
880,31,admin_,single,high_school,0,1
881,27,blue-collar,married,basic_9y,0,1
882,43,technician,single,university_degree,0,1
883,47,retired,married,basic_4y,,1
884,40,blue-collar,divorced,unknown,0,1
885,43,unknown,married,high_school,,0
886,29,technician,married,professional_course,0,1
887,54,admin_,married,university_degree,0,0
888,36,technician,married,professional_course,0,0
889,30,admin_,single,university_degree,0,0
890,38,services,single,unknown,,1
891,39,blue-collar,married,basic_6y,0,0
892,33,blue-collar,married,basic_9y,0,0
893,39,retired,single,high_school,0,1
894,38,technician,single,professional_course,0,0
895,44,admin_,married,high_school,0,1
896,33,blue-collar,married,basic_9y,0,1
897,37,blue-collar,married,basic_6y,0,0
898,32,management,married,basic_6y,0,0
899,46,technician,married,professional_course,0,1
900,34,technician,divorced,professional_course,0,1
901,52,technician,married,basic_4y,,0
902,46,blue-collar,married,basic_6y,,0
903,57,management,divorced,university_degree,0,
904,52,technician,married,basic_4y,,0
905,32,technician,single,professional_course,0,0
906,31,blue-collar,single,basic_9y,0,0
907,46,admin_,divorced,basic_9y,,0
908,59,services,divorced,high_school,0,0
909,38,blue-collar,married,unknown,,0
910,42,blue-collar,divorced,basic_6y,,1
911,40,blue-collar,married,basic_4y,0,0
912,46,admin_,married,professional_course,0,0
913,35,admin_,single,high_school,0,0
914,28,blue-collar,married,basic_9y,0,0
915,47,services,married,high_school,,1
916,35,blue-collar,married,basic_4y,0,1
917,48,retired,married,basic_9y,0,1
918,40,blue-collar,married,basic_6y,,1
919,32,services,single,high_school,0,1
920,59,retired,divorced,basic_4y,0,1
921,48,entrepreneur,married,basic_9y,,0
922,45,blue-collar,married,basic_9y,,1
923,49,blue-collar,single,basic_6y,0,1
924,51,admin_,married,university_degree,0,1
925,38,technician,single,university_degree,0,1
926,53,technician,married,high_school,0,1
927,49,blue-collar,married,basic_9y,0,1
928,31,blue-collar,married,basic_9y,0,1
929,36,services,married,high_school,,1
930,54,retired,married,basic_4y,,1
931,29,admin_,single,high_school,0,1
932,31,blue-collar,married,basic_6y,,1
933,35,admin_,married,high_school,0,1
934,38,blue-collar,married,basic_9y,0,0
935,54,management,married,high_school,,1
936,48,admin_,married,basic_9y,,0
937,48,management,divorced,university_degree,0,1
938,32,admin_,single,university_degree,,1
939,34,technician,married,professional_course,,1
940,49,technician,single,university_degree,,1
941,44,blue-collar,married,basic_9y,,
942,42,services,divorced,high_school,,0
943,55,blue-collar,married,basic_4y,,0
944,42,services,divorced,high_school,,0
945,44,admin_,married,university_degree,,0
946,51,blue-collar,married,basic_9y,0,0
947,43,blue-collar,married,basic_4y,,1
948,52,technician,married,high_school,0,1
949,45,blue-collar,single,basic_6y,0,1
950,41,services,divorced,high_school,0,1
951,35,technician,divorced,unknown,0,1
952,41,services,divorced,high_school,0,0
953,46,management,married,basic_9y,0,0
954,36,housemaid,divorced,basic_9y,,0
955,29,technician,married,professional_course,0,0
956,47,services,married,unknown,0,0
957,43,blue-collar,married,basic_4y,,1
958,38,blue-collar,single,basic_9y,,0
959,44,blue-collar,married,basic_4y,0,1
960,29,services,married,high_school,0,0
961,58,unknown,married,unknown,,0
962,48,blue-collar,married,professional_course,0,0
963,46,blue-collar,married,basic_9y,,0
964,31,blue-collar,married,basic_4y,0,1
965,47,services,married,unknown,0,0
966,44,admin_,married,university_degree,0,1
967,31,blue-collar,married,basic_4y,0,1
968,38,unemployed,divorced,professional_course,0,0
969,33,admin_,married,university_degree,0,0
970,53,blue-collar,married,basic_9y,0,1
971,33,management,single,unknown,0,1
972,33,self-employed,married,basic_9y,0,1
973,37,admin_,divorced,university_degree,0,1
974,55,blue-collar,married,basic_9y,0,1
975,41,admin_,single,basic_6y,0,
976,46,blue-collar,married,basic_6y,,1
977,32,entrepreneur,divorced,university_degree,0,0
978,48,blue-collar,married,high_school,0,0
979,34,entrepreneur,married,basic_4y,0,1
980,35,admin_,single,university_degree,0,0
981,55,blue-collar,married,basic_4y,0,1
982,45,entrepreneur,single,university_degree,0,
983,48,management,divorced,university_degree,0,0
984,34,blue-collar,married,basic_6y,0,1
985,46,admin_,divorced,university_degree,,0
986,34,blue-collar,married,basic_6y,0,1
987,51,unemployed,married,professional_course,,0
988,37,admin_,married,university_degree,0,0
989,54,housemaid,divorced,basic_4y,0,0
990,45,services,married,high_school,,1
991,39,services,single,high_school,0,
992,39,blue-collar,married,basic_9y,0,0
993,39,technician,single,basic_6y,,0
994,39,services,married,basic_9y,0,0
995,32,entrepreneur,married,basic_6y,0,1
996,41,services,single,high_school,0,1
997,59,housemaid,married,basic_6y,0,1
998,57,technician,married,basic_9y,0,1
999,30,services,married,unknown,0,0
1000,34,entrepreneur,married,basic_4y,0,0
1001,34,technician,married,high_school,0,0
1002,38,blue-collar,divorced,unknown,0,0
1003,31,blue-collar,married,basic_6y,0,1
1004,47,admin_,married,university_degree,0,
1005,57,self-employed,single,high_school,,0
1006,44,blue-collar,married,basic_9y,,0
1007,45,services,married,high_school,,1
1008,36,unemployed,married,basic_4y,0,1
1009,44,services,married,high_school,0,1
1010,51,management,married,university_degree,0,0
1011,28,admin_,single,university_degree,0,0
1012,50,technician,married,high_school,0,0
1013,51,entrepreneur,married,university_degree,0,0
1014,38,blue-collar,single,basic_9y,0,0
1015,44,blue-collar,married,basic_4y,0,1
1016,35,admin_,single,basic_4y,,0
1017,35,admin_,single,basic_4y,,1
1018,32,admin_,single,high_school,0,0
1019,48,blue-collar,married,basic_9y,0,1
1020,35,admin_,single,basic_4y,,0
1021,44,technician,married,professional_course,,0
1022,43,technician,married,professional_course,0,0
1023,40,management,married,high_school,0,0
1024,50,self-employed,married,basic_4y,,
1025,44,technician,married,professional_course,,1
1026,37,blue-collar,single,basic_9y,,0
1027,32,services,divorced,high_school,0,1
1028,58,admin_,married,high_school,0,0
1029,49,technician,married,high_school,0,1
1030,32,blue-collar,married,basic_4y,,0
1031,30,services,married,high_school,0,0
1032,28,admin_,married,high_school,0,1
1033,40,blue-collar,married,basic_4y,,
1034,44,management,married,university_degree,0,0
1035,30,services,married,professional_course,,1
1036,30,services,married,professional_course,,0
1037,28,technician,single,professional_course,0,1
1038,58,housemaid,married,basic_4y,0,1
1039,45,blue-collar,single,high_school,,0
1040,35,blue-collar,married,professional_course,0,0
1041,57,retired,divorced,high_school,0,0
1042,35,admin_,divorced,high_school,0,1
1043,41,technician,single,university_degree,,0
1044,42,services,married,high_school,,0
1045,42,blue-collar,married,basic_4y,,0
1046,51,blue-collar,married,basic_4y,,1
1047,48,management,married,university_degree,0,1
1048,39,blue-collar,married,basic_6y,0,0
1049,47,retired,married,basic_4y,,
1050,34,technician,single,professional_course,0,
1051,44,services,married,basic_6y,,0
1052,52,housemaid,divorced,professional_course,0,1
1053,51,blue-collar,married,basic_4y,0,1
1054,49,services,married,high_school,0,0
1055,35,admin_,single,basic_4y,,1
1056,44,admin_,married,high_school,0,0
1057,37,admin_,married,high_school,0,1
1058,47,management,married,university_degree,0,0
1059,43,management,married,professional_course,0,0
1060,40,blue-collar,married,basic_9y,,1
1061,32,management,divorced,basic_4y,,0
1062,42,blue-collar,married,basic_4y,,
1063,42,self-employed,married,university_degree,0,1
1064,39,technician,married,professional_course,0,
1065,32,housemaid,married,basic_4y,0,0
1066,30,services,married,unknown,0,1
1067,42,blue-collar,married,basic_4y,,1
1068,35,blue-collar,married,basic_6y,0,1
1069,56,retired,married,basic_4y,0,0
1070,40,blue-collar,married,basic_9y,,0
1071,26,admin_,single,university_degree,0,1
1072,57,management,divorced,university_degree,0,0
1073,51,blue-collar,married,basic_4y,0,0
1074,31,technician,married,professional_course,0,0
1075,31,admin_,married,university_degree,0,0
1076,60,services,married,unknown,0,0
1077,29,admin_,single,university_degree,0,1
1078,44,entrepreneur,married,basic_4y,,0
1079,26,technician,single,basic_9y,0,1
1080,54,blue-collar,married,basic_4y,0,1
1081,34,blue-collar,single,high_school,,0
1082,29,admin_,single,high_school,0,1
1083,33,admin_,divorced,high_school,0,1
1084,35,blue-collar,single,high_school,0,1
1085,42,management,married,basic_6y,0,1
1086,53,retired,married,basic_4y,,1
1087,51,technician,married,professional_course,0,1
